23:03:57.195 INFO  com.linecorp.armeria.common.Flags - verboseExceptionSampler: ExceptionSampler{rate-limit=10} (default)
23:04:41.645 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearGyroscopeRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.645 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearHealthEventRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.645 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearHeartRateRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.645 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearPpgGreenRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.645 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearPpgIrRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.645 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearPpgRedRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.646 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearSpo2Repository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.646 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearSweatLossRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.646 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WeightRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.646 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 41 ms. Found 0 Redis repository interfaces.
23:04:41.994 INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=982decf9-ae96-3a03-8ab6-447006c80ffe
23:04:42.181 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:04:42.184 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:04:42.188 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:04:42.268 WARN  c.l.a.s.w.r.ArmeriaReactiveWebServerFactory - Cannot disable HTTP/2 protocol for Armeria server. It will be enabled automatically.
23:04:42.293 INFO  com.linecorp.armeria.common.Flags - verboseExceptionSampler: ExceptionSampler{rate-limit=10} (default)
23:04:42.295 INFO  com.linecorp.armeria.common.Flags - verboseExceptions: rate-limit=10 (default)
23:04:42.295 INFO  com.linecorp.armeria.common.Flags - preferredIpV4Addresses: * (default)
23:04:42.296 INFO  com.linecorp.armeria.common.Flags - verboseSocketExceptions: false (default)
23:04:42.296 INFO  com.linecorp.armeria.common.Flags - verboseResponses: false (default)
23:04:42.297 INFO  com.linecorp.armeria.common.Flags - requestContextStorageProvider: thread-local (default)
23:04:42.297 INFO  com.linecorp.armeria.common.Flags - warnNettyVersions: true (default)
23:04:42.374 INFO  com.linecorp.armeria.common.Flags - useEpoll: true (default)
23:04:42.375 INFO  com.linecorp.armeria.common.Flags - Using /dev/epoll
23:04:42.375 INFO  com.linecorp.armeria.common.Flags - transportType: EPOLL (default)
23:04:42.375 INFO  com.linecorp.armeria.common.Flags - maxNumConnections: 2147483647 (default)
23:04:42.375 INFO  com.linecorp.armeria.common.Flags - numCommonWorkers: 32 (default)
23:04:42.375 INFO  com.linecorp.armeria.common.Flags - numCommonBlockingTaskThreads: 200 (default)
23:04:42.376 INFO  com.linecorp.armeria.common.Flags - defaultMaxRequestLength: 10485760 (default)
23:04:42.376 INFO  com.linecorp.armeria.common.Flags - defaultMaxResponseLength: 10485760 (default)
23:04:42.376 INFO  com.linecorp.armeria.common.Flags - defaultRequestTimeoutMillis: 10000 (default)
23:04:42.376 INFO  com.linecorp.armeria.common.Flags - defaultResponseTimeoutMillis: 15000 (default)
23:04:42.376 INFO  com.linecorp.armeria.common.Flags - defaultConnectTimeoutMillis: 3200 (default)
23:04:42.377 INFO  com.linecorp.armeria.common.Flags - defaultWriteTimeoutMillis: 1000 (default)
23:04:42.377 INFO  com.linecorp.armeria.common.Flags - defaultServerIdleTimeoutMillis: 15000 (default)
23:04:42.377 INFO  com.linecorp.armeria.common.Flags - defaultServerKeepAliveOnPing: false (default)
23:04:42.377 INFO  com.linecorp.armeria.common.Flags - defaultClientIdleTimeoutMillis: 10000 (default)
23:04:42.377 INFO  com.linecorp.armeria.common.Flags - defaultClientKeepAliveOnPing: false (default)
23:04:42.378 INFO  com.linecorp.armeria.common.Flags - defaultPingIntervalMillis: 0 (default)
23:04:42.378 INFO  com.linecorp.armeria.common.Flags - defaultMaxServerNumRequestsPerConnection: 0 (default)
23:04:42.378 INFO  com.linecorp.armeria.common.Flags - defaultMaxClientNumRequestsPerConnection: 0 (default)
23:04:42.378 INFO  com.linecorp.armeria.common.Flags - defaultMaxServerConnectionAgeMillis: 0 (default)
23:04:42.379 INFO  com.linecorp.armeria.common.Flags - defaultMaxClientConnectionAgeMillis: 0 (default)
23:04:42.379 INFO  com.linecorp.armeria.common.Flags - defaultServerConnectionDrainDurationMicros: 1000000 (default)
23:04:42.379 INFO  com.linecorp.armeria.common.Flags - defaultHttp2InitialConnectionWindowSize: 1048576 (default)
23:04:42.379 INFO  com.linecorp.armeria.common.Flags - defaultHttp2InitialStreamWindowSize: 1048576 (default)
23:04:42.379 INFO  com.linecorp.armeria.common.Flags - defaultHttp2MaxFrameSize: 16384 (default)
23:04:42.379 INFO  com.linecorp.armeria.common.Flags - defaultHttp2MaxStreamsPerConnection: 2147483647 (default)
23:04:42.380 INFO  com.linecorp.armeria.common.Flags - defaultHttp2MaxHeaderListSize: 8192 (default)
23:04:42.380 INFO  com.linecorp.armeria.common.Flags - defaultHttp1MaxInitialLineLength: 4096 (default)
23:04:42.380 INFO  com.linecorp.armeria.common.Flags - defaultHttp1MaxHeaderSize: 8192 (default)
23:04:42.380 INFO  com.linecorp.armeria.common.Flags - defaultHttp1MaxChunkSize: 8192 (default)
23:04:42.380 INFO  com.linecorp.armeria.common.Flags - defaultUseHttp2Preface: true (default)
23:04:42.381 INFO  com.linecorp.armeria.common.Flags - defaultUseHttp2WithoutAlpn: false (default)
23:04:42.381 INFO  com.linecorp.armeria.common.Flags - defaultUseHttp1Pipelining: false (default)
23:04:42.385 INFO  com.linecorp.armeria.common.Flags - defaultBackoffSpec: exponential=200:10000,jitter=0.2 (default)
23:04:42.385 INFO  com.linecorp.armeria.common.Flags - defaultMaxTotalAttempts: 10 (default)
23:04:42.386 INFO  com.linecorp.armeria.common.Flags - defaultRequestAutoAbortDelayMillis: 0 (default)
23:04:42.390 INFO  com.linecorp.armeria.common.Flags - routeCacheSpec: maximumSize=4096 (default)
23:04:42.391 INFO  com.linecorp.armeria.common.Flags - routeDecoratorCacheSpec: maximumSize=4096 (default)
23:04:42.391 INFO  com.linecorp.armeria.common.Flags - parsedPathCacheSpec: maximumSize=4096 (default)
23:04:42.391 INFO  com.linecorp.armeria.common.Flags - headerValueCacheSpec: maximumSize=4096 (default)
23:04:42.391 INFO  com.linecorp.armeria.common.Flags - cachedHeaders: [:authority, :scheme, :method, accept-encoding, content-type] (default)
23:04:42.392 INFO  com.linecorp.armeria.common.Flags - fileServiceCacheSpec: maximumSize=1024 (default)
23:04:42.392 INFO  com.linecorp.armeria.common.Flags - dnsCacheSpec: maximumSize=4096 (default)
23:04:42.392 INFO  com.linecorp.armeria.common.Flags - annotatedServiceExceptionVerbosity: unhandled (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - useJdkDnsResolver: false (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - reportBlockedEventLoop: true (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - reportMaskedRoutes: true (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - validateHeaders: true (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - tlsAllowUnsafeCiphers: false (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - transientServiceOptions: [] (default)
23:04:42.393 INFO  com.linecorp.armeria.common.Flags - useLegacyRouteDecoratorOrdering: false (default)
23:04:42.394 INFO  com.linecorp.armeria.common.Flags - useDefaultSocketOptions: true (default)
23:04:42.394 INFO  com.linecorp.armeria.common.Flags - allowDoubleDotsInQueryString: false (default)
23:04:42.394 INFO  com.linecorp.armeria.common.Flags - allowSemicolonInPathComponent: false (default)
23:04:42.394 INFO  com.linecorp.armeria.common.Flags - defaultMultipartUploadsLocation: /tmp/armeria/multipart-uploads (default)
23:04:42.395 INFO  com.linecorp.armeria.common.Flags - requestContextLeakDetectionSampler: never (default)
23:04:42.400 INFO  com.linecorp.armeria.common.Flags - meterRegistry: io.micrometer.core.instrument.composite.CompositeMeterRegistry@145fe8ab (default)
23:04:42.401 INFO  com.linecorp.armeria.common.Flags - defaultUnhandledExceptionsReportIntervalMillis: 10000 (default)
23:04:42.482 INFO  c.l.a.server.docs.DocStringExtractor - Using com.linecorp.armeria.grpc.descriptorDir: META-INF/armeria/grpc
23:04:43.092 WARN  s.a.a.transfer.s3.S3TransferManager - The provided DefaultS3AsyncClient is not an instance of S3CrtAsyncClient, and thus multipart upload/download feature is not enabled and resumable file upload is not supported. To benefit from maximum throughput, consider using S3AsyncClient.crtBuilder().build() instead.
23:04:43.247 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|reactive-streams|spring-boot", "version": "4.9.1"}, "os": {"type": "Linux", "name": "Linux", "architecture": "amd64", "version": "5.15.0-122-generic"}, "platform": "Java/Ubuntu/17.0.12+7-Ubuntu-1ubuntu220.04"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=NettyStreamFactoryFactory{eventLoopGroup=io.netty.channel.nio.NioEventLoopGroup@2c1a0f82, socketChannelClass=class io.netty.channel.socket.nio.NioSocketChannel, allocator=PooledByteBufAllocator(directByDefault: true), sslContext=null}, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@60e5db1d, com.mongodb.Jep395RecordCodecProvider@1f3f0d25]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
23:04:43.289 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=6, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=25847885}
23:04:44.219 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:04:44.530 INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@405d123c
23:04:44.531 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:04:44.594 INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.1 by Redgate
23:04:44.594 INFO  o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
23:04:44.594 INFO  o.f.c.i.license.VersionPrinter - 
23:04:44.602 INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://127.0.0.1:5432/health_research (PostgreSQL 12.20)
23:04:44.643 WARN  o.s.b.w.r.c.AnnotationConfigReactiveWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Unable to start reactive web server
23:04:44.644 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
23:04:44.657 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
23:04:46.676 INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
23:04:46.687 ERROR o.s.boot.SpringApplication - Application run failed
org.springframework.context.ApplicationContextException: Unable to start reactive web server
	at org.springframework.boot.web.reactive.context.ReactiveWebServerApplicationContext.onRefresh(ReactiveWebServerApplicationContext.java:84)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:602)
	at org.springframework.boot.web.reactive.context.ReactiveWebServerApplicationContext.refresh(ReactiveWebServerApplicationContext.java:66)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:734)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:436)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:312)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1306)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1295)
	at researchstack.backend.HealthResearchBackendAppKt.main(HealthResearchBackendApp.kt:18)
Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'armeriaServerConfigurator' defined in class path resource [researchstack/backend/config/ArmeriaConfiguration.class]: Unsatisfied dependency expressed through method 'armeriaServerConfigurator' parameter 6: Error creating bean with name 'studyGrpcController' defined in file [/home/hjin/release/health-research-platform/backend/platform/build/classes/kotlin/main/researchstack/backend/adapter/incoming/grpc/study/StudyGrpcController.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'getStudyService' defined in file [/home/hjin/release/health-research-platform/backend/platform/build/classes/kotlin/main/researchstack/backend/application/service/study/GetStudyService.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'enforcer' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'enforcer' parameter 1: Error creating bean with name 'autoConfigJdbcAdapter' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'autoConfigJdbcAdapter' parameter 1: Error creating bean with name 'flyway' defined in class path resource [researchstack/backend/adapter/outgoing/postgres/FlywayMigrationConfig.class]: Validate failed: Migrations have failed validation
Migration checksum mismatch for migration version 0.0.1
-> Applied to database : -864238376
-> Resolved locally    : 906107217
Either revert the changes to the migration, or run repair to update the schema history.
Need more flexibility with validation rules? Learn more: https://rd.gt/3AbJUZE
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:800)
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:550)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1332)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1162)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:560)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:520)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:326)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:324)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:205)
	at com.linecorp.armeria.spring.web.reactive.ArmeriaReactiveWebServerFactory.lambda$findBeans$4(ArmeriaReactiveWebServerFactory.java:383)
	at java.base/java.util.stream.ReferencePipeline$3$1.accept(ReferencePipeline.java:197)
	at java.base/java.util.Spliterators$ArraySpliterator.forEachRemaining(Spliterators.java:992)
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509)
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499)
	at java.base/java.util.stream.ReduceOps$ReduceOp.evaluateSequential(ReduceOps.java:921)
	at java.base/java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234)
	at java.base/java.util.stream.ReferencePipeline.collect(ReferencePipeline.java:682)
	at com.linecorp.armeria.spring.web.reactive.ArmeriaReactiveWebServerFactory.findBeans(ArmeriaReactiveWebServerFactory.java:384)
	at com.linecorp.armeria.spring.web.reactive.ArmeriaReactiveWebServerFactory.getWebServer(ArmeriaReactiveWebServerFactory.java:163)
	at org.springframework.boot.web.reactive.context.WebServerManager.<init>(WebServerManager.java:50)
	at org.springframework.boot.web.reactive.context.ReactiveWebServerApplicationContext.createWebServer(ReactiveWebServerApplicationContext.java:96)
	at org.springframework.boot.web.reactive.context.ReactiveWebServerApplicationContext.onRefresh(ReactiveWebServerApplicationContext.java:81)
	... 8 common frames omitted
Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studyGrpcController' defined in file [/home/hjin/release/health-research-platform/backend/platform/build/classes/kotlin/main/researchstack/backend/adapter/incoming/grpc/study/StudyGrpcController.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'getStudyService' defined in file [/home/hjin/release/health-research-platform/backend/platform/build/classes/kotlin/main/researchstack/backend/application/service/study/GetStudyService.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'enforcer' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'enforcer' parameter 1: Error creating bean with name 'autoConfigJdbcAdapter' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'autoConfigJdbcAdapter' parameter 1: Error creating bean with name 'flyway' defined in class path resource [researchstack/backend/adapter/outgoing/postgres/FlywayMigrationConfig.class]: Validate failed: Migrations have failed validation
Migration checksum mismatch for migration version 0.0.1
-> Applied to database : -864238376
-> Resolved locally    : 906107217
Either revert the changes to the migration, or run repair to update the schema history.
Need more flexibility with validation rules? Learn more: https://rd.gt/3AbJUZE
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:800)
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:245)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor(AbstractAutowireCapableBeanFactory.java:1352)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1189)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:560)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:520)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:326)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:324)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1417)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1337)
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:888)
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:791)
	... 30 common frames omitted
Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'getStudyService' defined in file [/home/hjin/release/health-research-platform/backend/platform/build/classes/kotlin/main/researchstack/backend/application/service/study/GetStudyService.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'enforcer' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'enforcer' parameter 1: Error creating bean with name 'autoConfigJdbcAdapter' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'autoConfigJdbcAdapter' parameter 1: Error creating bean with name 'flyway' defined in class path resource [researchstack/backend/adapter/outgoing/postgres/FlywayMigrationConfig.class]: Validate failed: Migrations have failed validation
Migration checksum mismatch for migration version 0.0.1
-> Applied to database : -864238376
-> Resolved locally    : 906107217
Either revert the changes to the migration, or run repair to update the schema history.
Need more flexibility with validation rules? Learn more: https://rd.gt/3AbJUZE
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:800)
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:245)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor(AbstractAutowireCapableBeanFactory.java:1352)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1189)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:560)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:520)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:326)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:324)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1417)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1337)
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:888)
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:791)
	... 44 common frames omitted
Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'enforcer' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'enforcer' parameter 1: Error creating bean with name 'autoConfigJdbcAdapter' defined in class path resource [org/casbin/spring/boot/autoconfigure/CasbinAutoConfiguration.class]: Unsatisfied dependency expressed through method 'autoConfigJdbcAdapter' parameter 1: Error creating bean with name 'flyway' defined in class path resource [researchstack/backend/adapter/outgoing/postgres/FlywayMigrationConfig.class]: Validate failed: Migrations have failed validation
Migration checksum mismatch for migration version 0.0.1
-> Applied to database : -864238376
-> Resolved locally    : 906107217
Either revert the changes to the migration, or run repair to update the schema history.
Need more flexibility with validation rules? Learn more: https://rd.gt/3AbJUZE
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:800)
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:550)
